"Study","Site","Study_length","UniqueID","BlockUnique","Block","PlotUnique","Plot","SppN","Plot_Biomassxbar","Plot_Biomasssd","Plot_TempStab","Plot_Asynchrony","Hill_0","Hill_1","Hill_2","FDis3","RaoQ3","FRic3","FDis4","RaoQ4","FRic4","SLA","LDMC","LeafN","LeafP","PCAdim1_3trts","PCAdim1_4trts","PCAdim1_4trts_site","PCAdim1_3trts_site","eMPD","eMNTD","ePSE","sMPD","sMNTD","sPSV"
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_6_30","6_Lanta_drt","6","30_Lanta_drt","30",1,25.0715666666667,27.7808506504631,0.90247656495892,NA,1,1,1,0,0,0,0,0,0,18.7598827840682,0.170047481737817,2.06126025416667,0.235365551225111,-0.0547792222032888,0.18577266169231,-1.51212220465482,-1.62049291531871,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_6_78","6_Lanta_drt","6","78_Lanta_drt","78",3,52.99053375,41.7808600991876,1.2682968618693,0.21155639007884,2.66666666666667,2.11045660205428,1.93038410287438,0.674012450469184,0.711689939863679,0.315403786039972,0.13070728489695,0.0269109254254121,0.0200519156441216,19.7863743750221,0.314289605857518,2.18720323373058,0.203010937764148,-0.334494452287954,-0.265852468166971,0.897691875691853,0.830363135934213,0.930138852344893,2.30520414396804,0.0743311710548022,2.32566698888903,2.26932998953623,0.119846869038352
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_7_127","7_Lanta_drt","7","127_Lanta_drt","127",6,219.524712,214.927404055297,1.02139005011906,0.999980348884742,3.33333333333333,1.59885210715791,1.35727608352313,0.329920437968594,0.283459458927397,1.61066000685246,0.0547224371744162,0.00794775197908423,0.0633998121156364,19.8171357421112,0.180243412191496,2.80370908245942,0.161373558206761,0.697406766910009,0.193260960692824,-1.06065363643859,-1.01109996323283,1.24460348147417,7.39119820996549,0.0903531535746265,11.5807368320027,9.64202265541908,0.596781507027218
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_7_175","7_Lanta_drt","7","175_Lanta_drt","175",12,107.66701,76.4298013104932,1.40870456489357,0.324409346122577,6,2.77892326788016,2.15226258689302,0.86409633923422,1.15279783318972,3.8988934387194,0.139753842944197,0.0303148050969963,0.109107970118046,19.6190576633446,0.196111045717417,3.0771839221658,0.170318998999873,0.862048709277514,0.406249493662653,-0.7579605288958,-0.717194280948383,6.10610507475055,3.90879353510825,0.384101802408608,13.6867140664852,5.00234467458513,0.705307267174566
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_7_31","7_Lanta_drt","7","31_Lanta_drt","31",1,120.750886666667,133.302104909557,0.905843810557935,NA,1,1,1,0,0,0,0,0,0,16.3909436876002,0.172394175446713,3.05211616666667,NA,0.543231198915485,0.407560953790617,-1.73682185732668,-1.72498408312455,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_7_79","7_Lanta_drt","7","79_Lanta_drt","79",3,59.94956,58.2414451184292,1.02932816790685,0.276973329862235,1.66666666666667,1.03633706047828,1.0127815531695,0.0348964815789867,0.0486775036967463,0,0.00508854284961195,0.001035027495831,0,24.6378650449932,0.184050585692556,2.14400923650483,0.174241070591405,0.662786800307111,0.282673379058614,-0.228088369983361,-0.219680218646436,0.193105780407592,10.2919821867963,0.0199023534200078,10.2919821867963,10.2919821867963,0.530369071401429
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_8_128","8_Lanta_drt","8","128_Lanta_drt","128",6,94.36228,37.7252519672423,2.50130284303832,-0.382610726445018,3.66666666666667,2.18198757032991,1.74090679230623,0.735807129228121,0.969671873241882,2.18476424676877,0.122293510885456,0.0256930682708095,0.0277635341582733,24.4807954394677,0.233362675734422,2.78747070906016,0.181166877896085,1.0439961337851,0.666023298540609,0.704664949070911,0.716038147600025,6.47081491258331,15.3365006547347,0.45412267402906,15.8289200654869,13.9910653739881,0.815699977327004
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_8_176","8_Lanta_drt","8","176_Lanta_drt","176",12,49.185902173913,8.89482160636787,5.5297232873901,0.282012336203319,7.66666666666667,3.73822998784185,3.09588869223119,1.01923562937471,1.4952837222023,5.01503553506486,0.170368282329925,0.0415679472966718,0.149625006886796,23.3694939012024,0.179667805141374,2.17949547495164,0.198571564463428,0.560480709625382,0.396566052386119,-0.490710355677249,-0.525183632373421,8.14909507304866,5.9881128784162,0.488068750378864,15.3236214487809,7.21986321225402,0.789660799133851
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_8_32","8_Lanta_drt","8","32_Lanta_drt","32",1,9.66199666666667,16.5522607588823,0.583726707028939,NA,1,1,1,0,0,0,0,0,0,25.0081835819191,0.12861062808431,1.47956122049967,0.228263437472959,0.309783628287444,0.425714177301056,-1.11156304240594,-1.21401774818306,0,0,0,0,0,0
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_8_80","8_Lanta_drt","8","80_Lanta_drt","80",3,130.413624,157.188543290819,0.829663671853728,0.988622189371935,1.66666666666667,1.35565914028176,1.28374697156455,0.478821090051825,0.663996585441943,0,0.0785145984124599,0.0178533669528386,0,20.2081599970488,0.220535651050201,2.91883538271281,0.130945274125,0.703046295448289,0.159279141700473,-0.34903225220296,-0.279547536377345,3.35020618454395,12.9368808021443,0.34528737241295,12.9368808021443,12.9368808021443,0.666666666666667
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_9_129","9_Lanta_drt","9","129_Lanta_drt","129",6,83.30278,82.270211396171,1.01255094141981,-0.0685154859397654,3.33333333333333,1.21581799663961,1.08646407829513,0.153882518683335,0.180394592321519,1.44807863223775,0.0260541837885944,0.00495995296634379,0.0553260236543468,24.9361404270868,0.242844792208849,2.89007258575247,0.174722544102013,1.15568999178135,0.707743019104119,0.959145003333479,0.984758109100212,1.30771481299094,10.3278709488215,0.10095646712947,17.1868131118985,13.7416339100182,0.88567527081437
"Lanta_drt","Lanta_drt",3,"Lanta_drt_Lanta_drt_9_177","9_Lanta_drt","9","177_Lanta_drt","177",12,361.602725,378.297127940501,0.955869601676894,0.468793581414147,5.33333333333333,2.19828533905817,1.80401719815897,0.500942301839097,0.544000748735775,2.28478525339656,0.103193855084765,0.0202530314135633,0.08230404984885,20.1554272916499,0.20930091035075,2.64668284434737,0.206229033186529,0.49350819605009,0.407337237960715,-0.51170775222354,-0.551600746783627,5.03020172030764,10.6440532015001,0.316964826035012,15.0399273292969,7.73049344392252,0.775041400850611
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_1","1_Lanta_nutr","1","1_Lanta_nutr","1",16,643.792671351351,97.0806699311597,6.63152275121162,-0.815046391292623,12.3333333333333,5.82044091466858,4.84945240938545,1.2328929885072,1.76191453090602,6.85988364377838,0.178118290389177,0.0356886570342015,0.152921958920554,23.6578190072145,0.231331735501021,2.84931544253785,0.194869238346056,1.00942719292288,0.748912166696533,-0.510705081518126,0.220000901949184,8.47838108996162,3.71944598202876,0.482533758145003,14.613588113821,4.80460995267446,0.753071178816602
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_10","1_Lanta_nutr","1","10_Lanta_nutr","10",1,72.8223466666667,41.3933095313788,1.75927818990803,NA,1,1,1,0,0,0,0,0,0,25.798670463211,0.162955229335454,2.2715769906835,0.200400406221875,0.9888590738909,0.762037878476995,0.568728124942021,-1.48747440768323,0,0,0,0,0,0
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_100","1_Lanta_nutr","1","100_Lanta_nutr","100",2,114.981093333333,73.1432999555045,1.57199761841864,-0.0527611409041245,2,1.71851158544472,1.67846066194487,0.195616179808789,0.0539887918598513,NA,0.0293356375694114,0.00121418573266813,NA,27.0208854624274,0.158792273178067,2.05907259716723,0.18520201032023,0.957882324109544,0.612161375141262,0.787838022157209,-1.91359935306024,5.41403806144883,15.277256232714,0.557995201908996,15.277256232714,15.277256232714,0.787271494902226
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_104","1_Lanta_nutr","1","104_Lanta_nutr","104",8,567.89876,291.09178770527,1.9509267660103,-0.0122577290235661,6.66666666666667,3.46573764639112,2.80579517750764,0.751035052319957,0.987253511546612,2.53042927528972,0.114285323524291,0.020002172297847,0.0747971083664066,25.0729299990382,0.274401656657666,3.1090815543193,0.190077894109179,1.25530076437475,0.926000988370251,-0.744340585585037,0.851372523090086,7.66319905076637,4.41216485681726,0.461256203487992,15.0873815544714,6.44033780296335,0.777486824179474
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_105","1_Lanta_nutr","1","105_Lanta_nutr","105",8,528.17634375,182.704081665895,2.89088420430508,-0.306505728056226,5.33333333333333,1.87371582648501,1.47230309050174,0.43981883634275,0.58184064954646,2.93815945786074,0.0623697280984212,0.0119995065598977,0.107469876411525,28.2589301136906,0.236221146523249,2.67829859143513,0.208886144841647,1.38193090802461,1.18056766058895,0.394013901712791,-0.457699723047977,3.77670042598501,3.0362157503746,0.223510488864377,10.1780398235309,4.67110549309637,0.524497364250991
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_106","1_Lanta_nutr","1","106_Lanta_nutr","106",16,722.730188888889,360.291975863384,2.00595693855512,0.0868330514679136,12,4.01910052986668,2.83573109754646,0.933707231020995,1.42917163175419,6.3803382465447,0.129511848204427,0.0282134999636268,0.161533423682446,25.3281712654301,0.263224005831911,2.71780834870988,0.229597971443986,0.975397097470413,1.02162677627385,0.141643238636861,0.263899506311822,7.95288726368893,8.68777863913945,0.446268805709578,15.6410721757062,7.55407976607179,0.806019751588226
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_108","1_Lanta_nutr","1","108_Lanta_nutr","108",1,27.73056,19.3824131511017,1.43070730067601,NA,1,1,1,0,0,0,0,0,0,18.7598827840682,0.170047481737817,2.06126025416667,0.235365551225111,-0.0547792222032888,0.18577266169231,0.245337464169751,-0.782612281687424,0,0,0,0,0,0
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_11","1_Lanta_nutr","1","11_Lanta_nutr","11",4,773.957164444444,358.433147422616,2.15927898970766,-0.0385451329996034,3,2.05646976773228,1.74821030783223,0.749608184829167,1.06923565962598,1.56254198773303,0.0987592074148613,0.0197432597408624,0.0363682804231987,28.1485409634842,0.236682521250034,2.59524646994411,0.210007817605283,1.29301716423084,1.11706847151852,0.476044216425191,-0.52831149185294,5.25671221055302,2.7193678849514,0.361186993024828,9.79414542750607,3.50867467822963,0.504714419562542
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_112","1_Lanta_nutr","1","112_Lanta_nutr","112",2,175.551332,135.148312382884,1.29895319375245,0.886062496085315,1.66666666666667,1.15530901447662,1.08944644541827,0.199083059469117,0.275669569507992,0,0.0270408192962135,0.0050858073764895,0,20.580252560329,0.166573305907494,2.64333930161489,0.178,0.692717434227591,0.324635449669855,-0.730429541254307,-0.416368318872062,1.10978812582019,10.2919821867963,0.114379773897919,10.2919821867963,10.2919821867963,0.530369071401429
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_115","1_Lanta_nutr","1","115_Lanta_nutr","115",1,453.406506666667,355.508616465461,1.27537417003989,NA,1,1,1,0,0,0,0,0,0,29.9865252789962,0.230761706455026,2.2921406671664,0.203657992551746,1.25994198695466,1.03950962417291,0.966424546952965,-1.14728190184435,0,0,0,0,0,0
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_117","1_Lanta_nutr","1","117_Lanta_nutr","117",2,293.908384,165.831006587727,1.77233673031176,-0.769081911388481,1.66666666666667,1.3461930469236,1.32676251462819,0.496669231218534,0.725371015962213,0,0.0701467952852605,0.0144690945741142,0,25.3661177905754,0.263308648242149,2.55292560553634,0.145165287739068,0.832166682290947,0.205447259324443,-0.597917838393215,0.0827638803284237,3.29962932102466,12.9368808021443,0.340074692551624,12.9368808021443,12.9368808021443,0.666666666666667
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_12","1_Lanta_nutr","1","12_Lanta_nutr","12",1,23.0125133333333,7.94172558741067,2.89767168105293,NA,1,1,1,0,0,0,0,0,0,24.5392953636949,0.195,1.63166666666667,0.37375,0.15414996787336,1.52198114364975,2.86559959149042,-1.63742473475772,0,0,0,0,0,0
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_121","1_Lanta_nutr","1","121_Lanta_nutr","121",1,30.9969,15.5617591932146,1.99186349146924,NA,1,1,1,0,0,0,0,0,0,18.7598827840682,0.170047481737817,2.06126025416667,0.235365551225111,-0.0547792222032888,0.18577266169231,0.245337464169751,-0.782612281687424,0,0,0,0,0,0
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_122","1_Lanta_nutr","1","122_Lanta_nutr","122",16,473.963056470588,101.745315259883,4.65832805431846,-0.238117229147474,11.3333333333333,4.06480183073235,2.76372133138853,1.03465853493536,1.53677706140884,8.89343430630608,0.147204964737902,0.0312752204269202,0.202292732078385,26.4502330670143,0.245996108224152,2.70888596408194,0.222652074650309,1.16111057516448,1.11316214027055,0.258048144840515,-0.0891171541130697,9.11461616139055,9.10427449601994,0.586152147920512,16.6934322038021,9.71932286960389,0.860250239044493
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_124","1_Lanta_nutr","1","124_Lanta_nutr","124",1,52.37254,32.8675563134043,1.59344185800151,NA,1,1,1,0,0,0,0,0,0,25.6608685747689,0.201044879454813,1.77429013524593,0.273522222222222,0.392452925270443,0.890967721684587,1.7655506430607,-1.54532526858384,0,0,0,0,0,0
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_128","1_Lanta_nutr","1","128_Lanta_nutr","128",1,102.8786,133.561447935657,0.770271673376599,NA,1,1,1,0,0,0,0,0,0,25.2303904309444,0.290320728291333,4.0288755849514,0.212128866909009,2.03951427184993,1.75482630555486,-1.46364044097757,2.01597934181922,0,0,0,0,0,0
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_13","1_Lanta_nutr","1","13_Lanta_nutr","13",1,74.1777666666667,41.4361854221854,1.79016880803297,NA,1,1,1,0,0,0,0,0,0,25.798670463211,0.162955229335454,2.2715769906835,0.200400406221875,0.9888590738909,0.762037878476995,0.568728124942021,-1.48747440768323,0,0,0,0,0,0
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_130","1_Lanta_nutr","1","130_Lanta_nutr","130",4,288.894564444444,181.675943741693,1.59016410480407,0.942736136302646,3,1.84909761485645,1.66578685853098,0.608463942173885,0.719684587248657,1.33111991275464,0.098170769143753,0.0188995452395347,0.112196376908716,23.8019055985791,0.257759850539691,3.76695189370336,0.198249638325425,1.75272899318898,1.39277366301614,-1.45506380407986,1.51114907333866,3.30577720765409,5.89330083152758,0.227138880999724,9.32981163071567,7.81024508557087,0.480786250998478
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_131","1_Lanta_nutr","1","131_Lanta_nutr","131",4,657.213284444444,288.875255146492,2.27507643086689,-0.119759112368559,3,1.9375755847347,1.77139271708459,0.704203846286795,0.951393141701206,1.56254198773303,0.0965451319383397,0.0184495261530809,0.0363682804231987,27.9880964478595,0.238853956559654,2.61628635151965,0.211398861057615,1.28517029060846,1.12248336050496,0.444115029594287,-0.460080537558303,4.05730100360384,2.77691388632994,0.278775837556099,9.79414542750607,3.50867467822963,0.504714419562542
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_132","1_Lanta_nutr","1","132_Lanta_nutr","132",2,220.096506666667,149.619253743015,1.47104400777658,-0.462594513358895,2,1.42202134828862,1.28757532540091,0.370163447589767,0.341486095964712,NA,0.0571385879479102,0.00813663753640479,NA,22.0438386301255,0.225083097275023,3.66722227011465,0.164989110908211,1.57247715275166,0.956606634224652,-1.86414782810788,1.21921225960263,1.6847518581399,8.39753654353466,0.173638131571938,8.39753654353466,8.39753654353466,0.432744011582904
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_133","1_Lanta_nutr","1","133_Lanta_nutr","133",4,161.05056,49.21472682664,3.27240585053543,0.188943539477647,3.33333333333333,2.01051885623133,1.77222972107634,0.793822645468957,1.00257943766293,2.57618794861101,0.12283780376533,0.0246386941282585,0.108970603897797,22.5645941284754,0.219064848373701,3.58280253883556,0.174966019293715,1.57986043244497,1.04455655175158,-1.58958472938136,0.992847652507342,4.19095908430347,8.91096579821529,0.329997768931735,12.1289904785606,10.6094239334158,0.625034254859446
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_134","1_Lanta_nutr","1","134_Lanta_nutr","134",4,348.358494,67.2381467509039,5.18096513413075,-0.497151805612361,3.33333333333333,2.06033992585037,1.6887830069234,0.487034435629398,0.443186287221583,0.870614282627111,0.0750306334070415,0.00996910089503797,0.0132825819252635,28.5062398634411,0.238709625409852,2.38533547560482,0.182234671814256,1.14033890442768,0.763599758621322,0.431919266858422,-0.772836433943452,3.66444960420457,3.46995611320701,0.265601151222827,14.3590665910214,8.12009150214273,0.739955110283944
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_137","1_Lanta_nutr","1","137_Lanta_nutr","137",2,445.53322,275.782810800778,1.6155220795173,-0.35615046473438,2,1.53869404189996,1.38078870774314,0.181826118216172,0.0631542519001394,NA,0.0495166956613918,0.00468374639914847,NA,24.9336926840835,0.304597715004492,2.67596691609952,0.188921452644514,0.744191314002025,0.50722842230533,-0.398970424971575,0.767229611622424,0.557122945810153,2.12848749115422,0.0574196056819521,2.12848749115422,2.12848749115422,0.109685764479973
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_142","1_Lanta_nutr","1","142_Lanta_nutr","142",8,80.7069611764706,19.8225319826864,4.07147589656875,-0.313869861018528,5.66666666666667,1.64870170943365,1.28334681819603,0.157850307891857,0.162777066810798,2.32476554162912,0.0276852365800386,0.00402933872246736,0.0405042070312589,27.3582976325103,0.157119745133202,1.95706283503256,0.184800696158683,0.912443080785421,0.571892607710543,0.934936278889881,-2.08426285623548,2.81164598019056,9.01317134444767,0.165589100947927,8.6385881460346,4.45129923290259,0.445165944720499
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_145","1_Lanta_nutr","1","145_Lanta_nutr","145",2,279.940892,144.612997891155,1.93579343546076,-0.377025109739615,1.66666666666667,1.2520402525908,1.18181013968593,0.288141672969179,0.341146847030567,0,0.042899689884523,0.00756201475618994,0,21.132820613213,0.198872091503424,3.38629648460824,0.155753010207051,1.30714860817696,0.653509623089643,-1.73394029970247,0.708647902474208,1.878585968816,10.2919821867963,0.193615549997145,10.2919821867963,10.2919821867963,0.530369071401429
"Lanta_nutr","Lanta_nutr",3,"Lanta_nutr_Lanta_nutr_1_148","1_Lanta_nutr","1","148_Lanta_nutr","148",8,283.378195294118,43.5428126761556,6.50803606560074,0.000528315562897008,5.66666666666667,2.79042845876806,2.26505135945751,0.942266556137307,1.58802683915447,2.60332382105995,0.125772214218605,0.0286324868820288,0.105054955132479,24.1736201982132,0.249512065541221,2.51472192693097,0.240286995884409,0.706439198906083,0.883767636964926,0.348315531176257,0.0177901821046996,6.72405088876278,3.50404854102957,0.396006307068174,10.5907200243324,4.92439591980727,0.545763706430017
